Protocol/Results,PairID,PMCID,ChecklistItem,Reported,Split
Results,69,PMC7846038,16h_Personnel_Enrollment,0,test
Results,69,PMC7846038,17a_Masking_People_masked,1,test
Results,69,PMC7846038,17b_Masking_Not_masked,0,test
Results,69,PMC7846038,17c_Masking_Type,1,test
Results,69,PMC7846038,17d_Masking_Unblinding,0,test
Results,69,PMC7846038,17e_Masking_Similarity,0,test
Results,69,PMC7846038,18a_Data_Collection,1,test
Results,69,PMC7846038,18b_Data_Retention,0,test
Results,69,PMC7846038,19_Data_Management,0,test
Results,69,PMC7846038,20a_Statistical_methods_Outcomes,1,test
Results,69,PMC7846038,20b_Statistical_methods_Other_Analyses,0,test
Results,69,PMC7846038,20c_Statistical_methods_Analysis_population,0,test
Results,69,PMC7846038,20d_Statistical_methods_Missing_data,0,test
Results,69,PMC7846038,21a_Data_monitoring_committee,0,test
Results,69,PMC7846038,21b_Interim_analyses,0,test
Results,69,PMC7846038,21c_Stopping_guidelines,0,test
Results,69,PMC7846038,22_Harms_non-systematic,0,test
Results,69,PMC7846038,23_Auditing,0,test
Results,69,PMC7846038,24_Ethics,1,test
Results,69,PMC7846038,25_Amendments,0,test
Results,69,PMC7846038,26a_Consent_Obtaining,1,test
Results,69,PMC7846038,26b_Consent_Provisions,0,test
Results,69,PMC7846038,27_Confidentiality,0,test
Results,69,PMC7846038,28_Financial_interests,1,test
Results,69,PMC7846038,29_Data_access,0,test
Results,69,PMC7846038,30_Post_trial_care,0,test
Results,69,PMC7846038,31a_Dissemination,0,test
Results,69,PMC7846038,31b_Authorship,0,test
Results,69,PMC7846038,31c_Sharing_Materials,0,test
Results,69,PMC7846038,31d_Sharing_Data,0,test
Results,69,PMC7846038,31e_Sharing_Code,0,test
Results,69,PMC7846038,32_Informed_consent_materials,0,test
Results,69,PMC7846038,33_Biological_specimens,0,test
Results,69,PMC7846038,34_Flow,1,test
Results,69,PMC7846038,35a_Recruitment_dates,1,test
Results,69,PMC7846038,35b_Followup_dates,0,test
Results,69,PMC7846038,35c_Stopping,0,test
Results,69,PMC7846038,36_Baseline_data,1,test
Results,69,PMC7846038,37a_Analysis_Numbers,1,test
Results,69,PMC7846038,38a_Outcome_results,1,test
Results,69,PMC7846038,38b_Binary_results,1,test
Results,69,PMC7846038,39_Ancillary_results,1,test
Results,69,PMC7846038,40_Harms_results,0,test
Results,69,PMC7846038,41_Generalizability,1,test
Results,70,PMC8938762,1a_Title_Randomized,1,train
Results,70,PMC8938762,1b_Title_Type,1,train
Results,70,PMC8938762,1c_Title_Framework,0,train
Results,70,PMC8938762,1d_Title_Centers,0,train
Results,70,PMC8938762,1e_Title_Population,1,train
Results,70,PMC8938762,1f_Title_Intervention,1,train
Results,70,PMC8938762,1g_Title_Acronym,1,train
Results,70,PMC8938762,2_Abstract_structured,1,train
Results,70,PMC8938762,3a_Registry_number,1,train
Results,70,PMC8938762,3b_Protocol_access,1,train
Results,70,PMC8938762,4_Funding,1,train
Results,70,PMC8938762,5a_Sponsor,0,train
Results,70,PMC8938762,5b_Contributors_roles,1,train
Results,70,PMC8938762,5c_Oversight_committees,0,train
Results,70,PMC8938762,7_Objectives,1,train
Results,70,PMC8938762,8a_Design_Type,1,train
Results,70,PMC8938762,8b_Design_Framework,1,train
Results,70,PMC8938762,8c_Design_Centers,1,train
Results,70,PMC8938762,8d_Design_Ratio,1,train
Results,70,PMC8938762,9_Setting,1,train
Results,70,PMC8938762,10a_Participants_inclusion,1,train
Results,70,PMC8938762,10b_Center_interventionist_inclusion,0,train
Results,70,PMC8938762,11a_Intervention_Description,1,train
Results,70,PMC8938762,11b_Intervention_Modification,0,train
Results,70,PMC8938762,11c_Intervention_Monitoring,1,train
Results,70,PMC8938762,11d_Intervention_Concomitant,0,train
Results,70,PMC8938762,12a_Outcomes_Definitions,1,train
Results,70,PMC8938762,12b_Outcomes_Changes,0,train
Results,70,PMC8938762,13_Participant_timeline,0,train
Results,70,PMC8938762,14a_Sample_size,1,train
Results,70,PMC8938762,14b_Sample_Calculation,1,train
Results,70,PMC8938762,15_Recruitment,1,train
Results,70,PMC8938762,16a_Randomization_Generation,1,train
Results,70,PMC8938762,16b_Randomization_Type,1,train
Results,70,PMC8938762,16c_Randomization_Block_size,0,train
Results,70,PMC8938762,16d_Randomization_Strata,0,train
Results,70,PMC8938762,16e_Allocation_Mechanism,0,train
Results,70,PMC8938762,16f_Allocation_Concealment,1,train
Results,70,PMC8938762,16g_Personnel_Sequence,1,train
Results,70,PMC8938762,16h_Personnel_Enrollment,0,train
Results,70,PMC8938762,17a_Masking_People_masked,1,train
Results,70,PMC8938762,17b_Masking_Not_masked,0,train
Results,70,PMC8938762,17c_Masking_Type,0,train
Results,70,PMC8938762,17d_Masking_Unblinding,0,train
Results,70,PMC8938762,17e_Masking_Similarity,0,train
Results,70,PMC8938762,18a_Data_Collection,1,train
Results,70,PMC8938762,18b_Data_Retention,0,train
Results,70,PMC8938762,19_Data_Management,0,train
Results,70,PMC8938762,20a_Statistical_methods_Outcomes,1,train
Results,70,PMC8938762,20b_Statistical_methods_Other_Analyses,1,train
Results,70,PMC8938762,20c_Statistical_methods_Analysis_population,1,train
Results,70,PMC8938762,20d_Statistical_methods_Missing_data,1,train
Results,70,PMC8938762,21a_Data_monitoring_committee,1,train
Results,70,PMC8938762,21b_Interim_analyses,0,train
Results,70,PMC8938762,21c_Stopping_guidelines,0,train
Results,70,PMC8938762,22_Harms_non-systematic,1,train
Results,70,PMC8938762,23_Auditing,0,train
Results,70,PMC8938762,24_Ethics,1,train
Results,70,PMC8938762,25_Amendments,1,train
Results,70,PMC8938762,26a_Consent_Obtaining,1,train
Results,70,PMC8938762,26b_Consent_Provisions,0,train
Results,70,PMC8938762,27_Confidentiality,0,train
Results,70,PMC8938762,28_Financial_interests,1,train
Results,70,PMC8938762,29_Data_access,0,train
Results,70,PMC8938762,30_Post_trial_care,0,train
Results,70,PMC8938762,31a_Dissemination,0,train
Results,70,PMC8938762,31b_Authorship,0,train
Results,70,PMC8938762,31c_Sharing_Materials,0,train
Results,70,PMC8938762,31d_Sharing_Data,1,train
Results,70,PMC8938762,31e_Sharing_Code,0,train
Results,70,PMC8938762,32_Informed_consent_materials,0,train
Results,70,PMC8938762,33_Biological_specimens,0,train
Results,70,PMC8938762,34_Flow,1,train
Results,70,PMC8938762,35a_Recruitment_dates,0,train
Results,70,PMC8938762,35b_Followup_dates,0,train
Results,70,PMC8938762,35c_Stopping,0,train
Results,70,PMC8938762,36_Baseline_data,1,train
Results,70,PMC8938762,37a_Analysis_Numbers,1,train
Results,70,PMC8938762,38a_Outcome_results,1,train
Results,70,PMC8938762,38b_Binary_results,1,train
Results,70,PMC8938762,39_Ancillary_results,1,train
Results,70,PMC8938762,40_Harms_results,1,train
Results,70,PMC8938762,41_Generalizability,1,train
Results,71,PMC4266388,1a_Title_Randomized,1,train
Results,71,PMC4266388,1b_Title_Type,0,train
Results,71,PMC4266388,1c_Title_Framework,0,train
Results,71,PMC4266388,1d_Title_Centers,0,train
Results,71,PMC4266388,1e_Title_Population,1,train
Results,71,PMC4266388,1f_Title_Intervention,1,train
Results,71,PMC4266388,1g_Title_Acronym,1,train
Results,71,PMC4266388,2_Abstract_structured,1,train
Results,71,PMC4266388,3a_Registry_number,1,train
Results,71,PMC4266388,3b_Protocol_access,1,train
Results,71,PMC4266388,4_Funding,1,train
Results,71,PMC4266388,5a_Sponsor,1,train
Results,71,PMC4266388,5b_Contributors_roles,1,train
Results,71,PMC4266388,5c_Oversight_committees,1,train
Results,71,PMC4266388,7_Objectives,1,train
Results,71,PMC4266388,8a_Design_Type,1,train
Results,71,PMC4266388,8b_Design_Framework,1,train
Results,71,PMC4266388,8c_Design_Centers,1,train
Results,71,PMC4266388,8d_Design_Ratio,0,train
Results,71,PMC4266388,9_Setting,1,train
Results,71,PMC4266388,10a_Participants_inclusion,1,train
Results,71,PMC4266388,10b_Center_interventionist_inclusion,0,train
Results,71,PMC4266388,11a_Intervention_Description,1,train
Results,71,PMC4266388,11b_Intervention_Modification,1,train
Results,71,PMC4266388,11c_Intervention_Monitoring,1,train
Results,71,PMC4266388,11d_Intervention_Concomitant,1,train
Results,71,PMC4266388,12a_Outcomes_Definitions,1,train
Results,71,PMC4266388,12b_Outcomes_Changes,0,train
Results,71,PMC4266388,13_Participant_timeline,0,train
Results,71,PMC4266388,14a_Sample_size,1,train
Results,71,PMC4266388,14b_Sample_Calculation,1,train
Results,71,PMC4266388,15_Recruitment,1,train
Results,71,PMC4266388,16a_Randomization_Generation,1,train
Results,71,PMC4266388,16b_Randomization_Type,1,train
Results,71,PMC4266388,16c_Randomization_Block_size,1,train
Results,71,PMC4266388,16d_Randomization_Strata,1,train
Results,71,PMC4266388,16e_Allocation_Mechanism,0,train
Results,71,PMC4266388,16f_Allocation_Concealment,0,train
Results,71,PMC4266388,16g_Personnel_Sequence,0,train
Results,71,PMC4266388,16h_Personnel_Enrollment,0,train
Results,71,PMC4266388,17a_Masking_People_masked,1,train
Results,71,PMC4266388,17b_Masking_Not_masked,1,train
Results,71,PMC4266388,17c_Masking_Type,1,train
Results,71,PMC4266388,17d_Masking_Unblinding,0,train
Results,71,PMC4266388,17e_Masking_Similarity,0,train
Results,71,PMC4266388,18a_Data_Collection,1,train
Results,71,PMC4266388,18b_Data_Retention,1,train
Results,71,PMC4266388,19_Data_Management,0,train
Results,71,PMC4266388,20a_Statistical_methods_Outcomes,1,train
Results,71,PMC4266388,20b_Statistical_methods_Other_Analyses,1,train
Results,71,PMC4266388,20c_Statistical_methods_Analysis_population,1,train
Results,71,PMC4266388,20d_Statistical_methods_Missing_data,1,train
Results,71,PMC4266388,21a_Data_monitoring_committee,1,train
Results,71,PMC4266388,21b_Interim_analyses,0,train
Results,71,PMC4266388,21c_Stopping_guidelines,0,train
Results,71,PMC4266388,22_Harms_non-systematic,1,train
Results,71,PMC4266388,23_Auditing,0,train
Results,71,PMC4266388,24_Ethics,1,train
Results,71,PMC4266388,25_Amendments,0,train
Results,71,PMC4266388,26a_Consent_Obtaining,1,train
Results,71,PMC4266388,26b_Consent_Provisions,0,train
Results,71,PMC4266388,27_Confidentiality,0,train
Results,71,PMC4266388,28_Financial_interests,0,train
Results,71,PMC4266388,29_Data_access,0,train
Results,71,PMC4266388,30_Post_trial_care,0,train
Results,71,PMC4266388,31a_Dissemination,0,train
Results,71,PMC4266388,31b_Authorship,0,train
Results,71,PMC4266388,31c_Sharing_Materials,0,train
Results,71,PMC4266388,31d_Sharing_Data,0,train
Results,71,PMC4266388,31e_Sharing_Code,0,train
Results,71,PMC4266388,32_Informed_consent_materials,0,train
Results,71,PMC4266388,33_Biological_specimens,0,train
Results,71,PMC4266388,34_Flow,1,train
Results,71,PMC4266388,35a_Recruitment_dates,1,train
Results,71,PMC4266388,35b_Followup_dates,1,train
Results,71,PMC4266388,35c_Stopping,0,train
Results,71,PMC4266388,36_Baseline_data,1,train
Results,71,PMC4266388,37a_Analysis_Numbers,1,train
Results,71,PMC4266388,38a_Outcome_results,1,train
Results,71,PMC4266388,38b_Binary_results,1,train
Results,71,PMC4266388,39_Ancillary_results,1,train
Results,71,PMC4266388,40_Harms_results,1,train
Results,71,PMC4266388,41_Generalizability,1,train
Results,72,PMC8539308,1a_Title_Randomized,1,valid
Results,72,PMC8539308,1b_Title_Type,0,valid
Results,72,PMC8539308,1c_Title_Framework,0,valid
Results,72,PMC8539308,1d_Title_Centers,1,valid
Results,72,PMC8539308,1e_Title_Population,0,valid
Results,72,PMC8539308,1f_Title_Intervention,1,valid
Results,72,PMC8539308,1g_Title_Acronym,0,valid
Results,72,PMC8539308,2_Abstract_structured,1,valid
Results,72,PMC8539308,3a_Registry_number,1,valid
Results,72,PMC8539308,3b_Protocol_access,1,valid
Results,72,PMC8539308,4_Funding,1,valid
Results,72,PMC8539308,5a_Sponsor,0,valid
Results,72,PMC8539308,5b_Contributors_roles,1,valid
Results,72,PMC8539308,5c_Oversight_committees,0,valid
Results,72,PMC8539308,7_Objectives,1,valid
Results,72,PMC8539308,8a_Design_Type,0,valid
Results,72,PMC8539308,8b_Design_Framework,1,valid
Results,72,PMC8539308,8c_Design_Centers,0,valid
Results,72,PMC8539308,8d_Design_Ratio,1,valid
Results,72,PMC8539308,9_Setting,1,valid
Results,72,PMC8539308,10a_Participants_inclusion,1,valid
Results,72,PMC8539308,10b_Center_interventionist_inclusion,0,valid
Results,72,PMC8539308,11a_Intervention_Description,1,valid
Results,72,PMC8539308,11b_Intervention_Modification,1,valid
Results,72,PMC8539308,11c_Intervention_Monitoring,1,valid
Results,72,PMC8539308,11d_Intervention_Concomitant,1,valid
Results,72,PMC8539308,12a_Outcomes_Definitions,1,valid
Results,72,PMC8539308,12b_Outcomes_Changes,0,valid
Results,72,PMC8539308,13_Participant_timeline,0,valid
Results,72,PMC8539308,14a_Sample_size,1,valid
Results,72,PMC8539308,14b_Sample_Calculation,1,valid
Results,72,PMC8539308,15_Recruitment,0,valid
Results,72,PMC8539308,16a_Randomization_Generation,0,valid
Results,72,PMC8539308,16b_Randomization_Type,1,valid
Results,72,PMC8539308,16c_Randomization_Block_size,1,valid
Results,72,PMC8539308,16d_Randomization_Strata,1,valid
Results,72,PMC8539308,16e_Allocation_Mechanism,1,valid
Results,72,PMC8539308,16f_Allocation_Concealment,1,valid
Results,72,PMC8539308,16g_Personnel_Sequence,0,valid
Results,72,PMC8539308,16h_Personnel_Enrollment,0,valid
Results,72,PMC8539308,17a_Masking_People_masked,1,valid
Results,72,PMC8539308,17b_Masking_Not_masked,0,valid
Results,72,PMC8539308,17c_Masking_Type,0,valid
Results,72,PMC8539308,17d_Masking_Unblinding,0,valid
Results,72,PMC8539308,17e_Masking_Similarity,0,valid
Results,72,PMC8539308,18a_Data_Collection,1,valid
Results,72,PMC8539308,18b_Data_Retention,0,valid
Results,72,PMC8539308,19_Data_Management,0,valid
Results,72,PMC8539308,20a_Statistical_methods_Outcomes,1,valid
Results,72,PMC8539308,20b_Statistical_methods_Other_Analyses,0,valid
Results,72,PMC8539308,20c_Statistical_methods_Analysis_population,0,valid
Results,72,PMC8539308,20d_Statistical_methods_Missing_data,0,valid
Results,72,PMC8539308,21a_Data_monitoring_committee,0,valid
Results,72,PMC8539308,21b_Interim_analyses,0,valid
Results,72,PMC8539308,21c_Stopping_guidelines,0,valid
Results,72,PMC8539308,22_Harms_non-systematic,1,valid
Results,72,PMC8539308,23_Auditing,0,valid
Results,72,PMC8539308,24_Ethics,1,valid
Results,72,PMC8539308,25_Amendments,0,valid
Results,72,PMC8539308,26a_Consent_Obtaining,1,valid
Results,72,PMC8539308,26b_Consent_Provisions,0,valid
Results,72,PMC8539308,27_Confidentiality,0,valid
Results,72,PMC8539308,28_Financial_interests,1,valid
Results,72,PMC8539308,29_Data_access,0,valid
Results,72,PMC8539308,30_Post_trial_care,0,valid
Results,72,PMC8539308,31a_Dissemination,0,valid
Results,72,PMC8539308,31b_Authorship,0,valid
Results,72,PMC8539308,31c_Sharing_Materials,0,valid
Results,72,PMC8539308,31d_Sharing_Data,1,valid
Results,72,PMC8539308,31e_Sharing_Code,0,valid
Results,72,PMC8539308,32_Informed_consent_materials,0,valid
Results,72,PMC8539308,33_Biological_specimens,0,valid
Results,72,PMC8539308,34_Flow,1,valid
Results,72,PMC8539308,35a_Recruitment_dates,1,valid
Results,72,PMC8539308,35b_Followup_dates,0,valid
Results,72,PMC8539308,35c_Stopping,0,valid
Results,72,PMC8539308,36_Baseline_data,1,valid
Results,72,PMC8539308,37a_Analysis_Numbers,1,valid
Results,72,PMC8539308,38a_Outcome_results,1,valid
Results,72,PMC8539308,38b_Binary_results,1,valid
Results,72,PMC8539308,39_Ancillary_results,1,valid
Results,72,PMC8539308,40_Harms_results,1,valid
Results,72,PMC8539308,41_Generalizability,1,valid
Results,73,PMC7282578,1a_Title_Randomized,1,test
Results,73,PMC7282578,1b_Title_Type,0,test
Results,73,PMC7282578,1c_Title_Framework,1,test
Results,73,PMC7282578,1d_Title_Centers,0,test
Results,73,PMC7282578,1e_Title_Population,1,test
Results,73,PMC7282578,1f_Title_Intervention,1,test
Results,73,PMC7282578,1g_Title_Acronym,0,test
Results,73,PMC7282578,2_Abstract_structured,1,test
Results,73,PMC7282578,3a_Registry_number,1,test
Results,73,PMC7282578,3b_Protocol_access,1,test
Results,73,PMC7282578,4_Funding,0,test
Results,73,PMC7282578,5a_Sponsor,0,test
Results,73,PMC7282578,5b_Contributors_roles,0,test
Results,73,PMC7282578,5c_Oversight_committees,0,test
Results,73,PMC7282578,7_Objectives,1,test
Results,73,PMC7282578,8a_Design_Type,0,test
Results,73,PMC7282578,8b_Design_Framework,1,test
Results,73,PMC7282578,8c_Design_Centers,1,test
Results,73,PMC7282578,8d_Design_Ratio,1,test
Results,73,PMC7282578,9_Setting,1,test
Results,73,PMC7282578,10a_Participants_inclusion,1,test
Results,73,PMC7282578,10b_Center_interventionist_inclusion,0,test
Results,73,PMC7282578,11a_Intervention_Description,1,test
Results,73,PMC7282578,11b_Intervention_Modification,0,test
Results,73,PMC7282578,11c_Intervention_Monitoring,0,test
Results,73,PMC7282578,11d_Intervention_Concomitant,1,test
Results,73,PMC7282578,12a_Outcomes_Definitions,1,test
Results,73,PMC7282578,12b_Outcomes_Changes,1,test
Results,73,PMC7282578,13_Participant_timeline,1,test
Results,73,PMC7282578,14a_Sample_size,1,test
Results,73,PMC7282578,14b_Sample_Calculation,1,test
Results,73,PMC7282578,15_Recruitment,1,test
Results,73,PMC7282578,16a_Randomization_Generation,1,test
Results,73,PMC7282578,16b_Randomization_Type,0,test
Results,73,PMC7282578,16c_Randomization_Block_size,0,test
Results,73,PMC7282578,16d_Randomization_Strata,0,test
Results,73,PMC7282578,16e_Allocation_Mechanism,1,test
Results,73,PMC7282578,16f_Allocation_Concealment,1,test
Results,73,PMC7282578,16g_Personnel_Sequence,0,test
Results,73,PMC7282578,16h_Personnel_Enrollment,0,test
Results,73,PMC7282578,17a_Masking_People_masked,1,test
Results,73,PMC7282578,17b_Masking_Not_masked,0,test
Results,73,PMC7282578,17c_Masking_Type,1,test
Results,73,PMC7282578,17d_Masking_Unblinding,0,test
Results,73,PMC7282578,17e_Masking_Similarity,0,test
Results,73,PMC7282578,18a_Data_Collection,1,test
Results,73,PMC7282578,18b_Data_Retention,1,test
Results,73,PMC7282578,19_Data_Management,1,test
Results,73,PMC7282578,20a_Statistical_methods_Outcomes,1,test
Results,73,PMC7282578,20b_Statistical_methods_Other_Analyses,1,test
Results,73,PMC7282578,20c_Statistical_methods_Analysis_population,0,test
Results,73,PMC7282578,20d_Statistical_methods_Missing_data,1,test
Results,73,PMC7282578,21a_Data_monitoring_committee,0,test
Results,73,PMC7282578,21b_Interim_analyses,0,test
Results,73,PMC7282578,21c_Stopping_guidelines,0,test
Results,73,PMC7282578,22_Harms_non-systematic,0,test
Results,73,PMC7282578,23_Auditing,0,test
Results,73,PMC7282578,24_Ethics,1,test
Results,73,PMC7282578,25_Amendments,0,test
Results,73,PMC7282578,26a_Consent_Obtaining,1,test
Results,73,PMC7282578,26b_Consent_Provisions,0,test
Results,73,PMC7282578,27_Confidentiality,1,test
Results,73,PMC7282578,28_Financial_interests,1,test
Results,73,PMC7282578,29_Data_access,0,test
Results,73,PMC7282578,30_Post_trial_care,0,test
Results,73,PMC7282578,31a_Dissemination,0,test
Results,73,PMC7282578,31b_Authorship,0,test
Results,73,PMC7282578,31c_Sharing_Materials,0,test
Results,73,PMC7282578,31d_Sharing_Data,0,test
Results,73,PMC7282578,31e_Sharing_Code,0,test
Results,73,PMC7282578,32_Informed_consent_materials,0,test
Results,73,PMC7282578,33_Biological_specimens,0,test
Results,73,PMC7282578,34_Flow,1,test
Results,73,PMC7282578,35a_Recruitment_dates,1,test
Results,73,PMC7282578,35b_Followup_dates,0,test
Results,73,PMC7282578,35c_Stopping,0,test
Results,73,PMC7282578,36_Baseline_data,1,test
Results,73,PMC7282578,37a_Analysis_Numbers,1,test
Results,73,PMC7282578,38a_Outcome_results,1,test
Results,73,PMC7282578,38b_Binary_results,0,test
Results,73,PMC7282578,39_Ancillary_results,1,test
Results,73,PMC7282578,40_Harms_results,0,test
Results,73,PMC7282578,41_Generalizability,1,test
Results,74,PMC7242434,1a_Title_Randomized,1,test
Results,74,PMC7242434,1b_Title_Type,0,test
Results,74,PMC7242434,1c_Title_Framework,0,test
Results,74,PMC7242434,1d_Title_Centers,0,test
Results,74,PMC7242434,1e_Title_Population,1,test
Results,74,PMC7242434,1f_Title_Intervention,1,test
Results,74,PMC7242434,1g_Title_Acronym,0,test
Results,74,PMC7242434,2_Abstract_structured,0,test
Results,74,PMC7242434,3a_Registry_number,1,test
Results,74,PMC7242434,3b_Protocol_access,0,test
Results,74,PMC7242434,4_Funding,1,test
Results,74,PMC7242434,5a_Sponsor,0,test
Results,74,PMC7242434,5b_Contributors_roles,1,test
Results,74,PMC7242434,5c_Oversight_committees,1,test
Results,74,PMC7242434,7_Objectives,1,test
Results,74,PMC7242434,8a_Design_Type,1,test
Results,74,PMC7242434,8b_Design_Framework,1,test
Results,74,PMC7242434,8c_Design_Centers,1,test
Results,74,PMC7242434,8d_Design_Ratio,1,test
Results,74,PMC7242434,9_Setting,1,test
Results,74,PMC7242434,10a_Participants_inclusion,1,test
Results,74,PMC7242434,10b_Center_interventionist_inclusion,0,test
Results,74,PMC7242434,11a_Intervention_Description,1,test
Results,74,PMC7242434,11b_Intervention_Modification,0,test
Results,74,PMC7242434,11c_Intervention_Monitoring,0,test
Results,74,PMC7242434,11d_Intervention_Concomitant,1,test
Results,74,PMC7242434,12a_Outcomes_Definitions,1,test
Results,74,PMC7242434,12b_Outcomes_Changes,0,test
Results,74,PMC7242434,13_Participant_timeline,1,test
Results,74,PMC7242434,14a_Sample_size,1,test
Results,74,PMC7242434,14b_Sample_Calculation,1,test
Results,74,PMC7242434,15_Recruitment,0,test
Results,74,PMC7242434,16a_Randomization_Generation,1,test
Results,74,PMC7242434,16b_Randomization_Type,1,test
Results,74,PMC7242434,16c_Randomization_Block_size,1,test
Results,74,PMC7242434,16d_Randomization_Strata,1,test
Results,74,PMC7242434,16e_Allocation_Mechanism,0,test
Results,74,PMC7242434,16f_Allocation_Concealment,0,test
Results,74,PMC7242434,16g_Personnel_Sequence,1,test
Results,74,PMC7242434,16h_Personnel_Enrollment,1,test
Results,74,PMC7242434,17a_Masking_People_masked,1,test
Results,74,PMC7242434,17b_Masking_Not_masked,0,test
Results,74,PMC7242434,17c_Masking_Type,1,test
Results,74,PMC7242434,17d_Masking_Unblinding,0,test
Results,74,PMC7242434,17e_Masking_Similarity,1,test
Results,74,PMC7242434,18a_Data_Collection,1,test
Results,74,PMC7242434,18b_Data_Retention,1,test
Results,74,PMC7242434,19_Data_Management,0,test
Results,74,PMC7242434,20a_Statistical_methods_Outcomes,1,test
Results,74,PMC7242434,20b_Statistical_methods_Other_Analyses,1,test
Results,74,PMC7242434,20c_Statistical_methods_Analysis_population,1,test
Results,74,PMC7242434,20d_Statistical_methods_Missing_data,1,test
Results,74,PMC7242434,21a_Data_monitoring_committee,0,test
Results,74,PMC7242434,21b_Interim_analyses,0,test
Results,74,PMC7242434,21c_Stopping_guidelines,0,test
Results,74,PMC7242434,22_Harms_non-systematic,0,test
Results,74,PMC7242434,23_Auditing,0,test
Results,74,PMC7242434,24_Ethics,1,test
Results,74,PMC7242434,25_Amendments,0,test
Results,74,PMC7242434,26a_Consent_Obtaining,1,test
Results,74,PMC7242434,26b_Consent_Provisions,0,test
Results,74,PMC7242434,27_Confidentiality,0,test
Results,74,PMC7242434,28_Financial_interests,1,test
Results,74,PMC7242434,29_Data_access,0,test
Results,74,PMC7242434,30_Post_trial_care,0,test
Results,74,PMC7242434,31a_Dissemination,0,test
Results,74,PMC7242434,31b_Authorship,0,test
Results,74,PMC7242434,31c_Sharing_Materials,0,test
Results,74,PMC7242434,31d_Sharing_Data,1,test
Results,74,PMC7242434,31e_Sharing_Code,0,test
Results,74,PMC7242434,32_Informed_consent_materials,0,test
Results,74,PMC7242434,33_Biological_specimens,0,test
Results,74,PMC7242434,34_Flow,1,test
Results,74,PMC7242434,35a_Recruitment_dates,1,test
Results,74,PMC7242434,35b_Followup_dates,0,test
Results,74,PMC7242434,35c_Stopping,0,test
Results,74,PMC7242434,36_Baseline_data,1,test
Results,74,PMC7242434,37a_Analysis_Numbers,0,test
Results,74,PMC7242434,38a_Outcome_results,1,test
Results,74,PMC7242434,38b_Binary_results,0,test
Results,74,PMC7242434,39_Ancillary_results,1,test
Results,74,PMC7242434,40_Harms_results,1,test
Results,74,PMC7242434,41_Generalizability,0,test
Results,75,PMC9822771,1a_Title_Randomized,1,train
Results,75,PMC9822771,1b_Title_Type,0,train
Results,75,PMC9822771,1c_Title_Framework,0,train
Results,75,PMC9822771,1d_Title_Centers,1,train
Results,75,PMC9822771,1e_Title_Population,1,train
Results,75,PMC9822771,1f_Title_Intervention,1,train
Results,75,PMC9822771,1g_Title_Acronym,0,train
Results,75,PMC9822771,2_Abstract_structured,1,train
Results,75,PMC9822771,3a_Registry_number,1,train
Results,75,PMC9822771,3b_Protocol_access,1,train
Results,75,PMC9822771,4_Funding,1,train
Results,75,PMC9822771,5a_Sponsor,0,train
Results,75,PMC9822771,5b_Contributors_roles,1,train
Results,75,PMC9822771,5c_Oversight_committees,0,train
Results,75,PMC9822771,7_Objectives,1,train
Results,75,PMC9822771,8a_Design_Type,0,train
Results,75,PMC9822771,8b_Design_Framework,1,train
Results,75,PMC9822771,8c_Design_Centers,1,train
Results,75,PMC9822771,8d_Design_Ratio,1,train
Results,75,PMC9822771,9_Setting,1,train
Results,75,PMC9822771,10a_Participants_inclusion,1,train
Results,75,PMC9822771,10b_Center_interventionist_inclusion,0,train
Results,75,PMC9822771,11a_Intervention_Description,1,train
Results,75,PMC9822771,11b_Intervention_Modification,0,train
Results,75,PMC9822771,11c_Intervention_Monitoring,0,train
Results,75,PMC9822771,11d_Intervention_Concomitant,1,train
Results,75,PMC9822771,12a_Outcomes_Definitions,1,train
Results,75,PMC9822771,12b_Outcomes_Changes,0,train
Results,75,PMC9822771,13_Participant_timeline,1,train
Results,75,PMC9822771,14a_Sample_size,1,train
Results,75,PMC9822771,14b_Sample_Calculation,1,train
Results,75,PMC9822771,15_Recruitment,0,train
Results,75,PMC9822771,16a_Randomization_Generation,1,train
Results,75,PMC9822771,16b_Randomization_Type,1,train
Results,75,PMC9822771,16c_Randomization_Block_size,0,train
Results,75,PMC9822771,16d_Randomization_Strata,1,train
Results,75,PMC9822771,16e_Allocation_Mechanism,1,train
Results,75,PMC9822771,16f_Allocation_Concealment,1,train
Results,75,PMC9822771,16g_Personnel_Sequence,1,train
Results,75,PMC9822771,16h_Personnel_Enrollment,0,train
Results,75,PMC9822771,17a_Masking_People_masked,1,train
Results,75,PMC9822771,17b_Masking_Not_masked,0,train
Results,75,PMC9822771,17c_Masking_Type,1,train
Results,75,PMC9822771,17d_Masking_Unblinding,0,train
Results,75,PMC9822771,17e_Masking_Similarity,1,train
Results,75,PMC9822771,18a_Data_Collection,0,train
Results,75,PMC9822771,18b_Data_Retention,1,train
Results,75,PMC9822771,19_Data_Management,1,train
Results,75,PMC9822771,20a_Statistical_methods_Outcomes,1,train
Results,75,PMC9822771,20b_Statistical_methods_Other_Analyses,1,train
Results,75,PMC9822771,20c_Statistical_methods_Analysis_population,1,train
Results,75,PMC9822771,20d_Statistical_methods_Missing_data,0,train
Results,75,PMC9822771,21a_Data_monitoring_committee,0,train
Results,75,PMC9822771,21b_Interim_analyses,0,train
Results,75,PMC9822771,21c_Stopping_guidelines,0,train
Results,75,PMC9822771,22_Harms_non-systematic,1,train
